place_id,nama_wisata,kabupaten,provinsi,kabupaten_gmaps,provinsi_gmaps,kab_dari_teks,alamat_gmaps,lat_gmaps,lon_gmaps,status_gmaps
ChIJGehE4m-Xky0Rdu2PCE1vsGM,Wisata Alam To'pinus Burasia,Kabupaten Tana Toraja,Sulawesi Selatan,Kabupaten Tana Toraja,Sulawesi Selatan,,"XM8R+JX9, Burasia, Kec. Bittuang, Kabupaten Tana Toraja, Sulawesi Selatan 91856",,,OK_TEXT
ChIJG4XWP43Dky0RYBKEPz1tMgU,Tongkonan Layuk Ma'dika Bori',Kabupaten Toraja Utara,Sulawesi Selatan,Kabupaten Toraja Utara,Sulawesi Selatan,,"Jl. Poros Parinding - Bori, Bori, Kec. Sesean, Kabupaten Toraja Utara, Sulawesi Selatan 91853",,,OK_GEO
ChIJyc5__6lfkS0RGj3WC-rrFd8,Pantai Benteng,Kota Palopo,Sulawesi Selatan,Kota Palopo,Sulawesi Selatan,,"X6Q9+9XF, Benteng, Kec. Wara Tim., Kota Palopo, Sulawesi Selatan 91922",,,OK_GEO
ChIJrSHe3IYjfjIREYq4-bfJWwQ,Air terjun Liberia timur,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara,,"Air terjun, Liberia Tim., Kec. Modayag, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara",,,OK_GEO
ChIJu2_tQ7U3mi0RNgwZYaQbdgU,Wisata mangrove bete-bete,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,,"462J+X6, Puungkeu, Kec. Bungku Pesisir, Kabupaten Morowali, Sulawesi Tengah 94974",,,OK_GEO
ChIJl3MaPQBDmi0Re2sIej5Lq28,Bukit CNGR,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,,"62FF+68, Dampala, Kec. Bahodopi, Kabupaten Morowali, Sulawesi Tengah 94973",,,OK_GEO
ChIJ485n8Ee7cDIRVek3uggbm9s,"Batu Tiga, Tanjung Leok",Kabupaten Buol,Sulawesi Tengah,Kabupaten Buol,Sulawesi Tengah,,"6C8M+792, Tiga, Jl. Buol - Gorontalo, Batu Rata, Paleleh, Kabupaten Buol, Sulawesi Tengah 94568",,,OK_TEXT
ChIJbyC8jqfhvi0RF66yusuiB8w,Wisata Sawah Bapak Tompo,Kota Makassar,Sulawesi Selatan,Kota Makassar,Sulawesi Selatan,,"Jl. Monginsidi No.30, Mangkura, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",,,OK_GEO
ChIJ6fGf73ytfjIRdmOiNN_FP9Q,Pantai Mootame Dalapuli,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow,"W562+6HW, Unnamed Road, Dalapuli, Pinogaluman, North Bolaang Mongondow Regency, North Sulawesi",,,GEO_WIN
ChIJUQC8HADBiy0RGFW9QdcHlC8,Pantai Popa,Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,,"6VX5+6X6, Kayumalue Pajeko, Kec. Palu Utara, Kota Palu, Sulawesi Tengah 94142",,,OK_GEO
ChIJs4hAFPfHkC0RmvDACFB3iHw,Air Terjun Sarambu,Kabupaten Kolaka Utara,Sulawesi Tenggara,Kabupaten Kolaka Utara,Sulawesi Tenggara,,"X6JV+J67, Sarambu, Kec. Porehu, Kabupaten Kolaka Utara, Sulawesi Tenggara 92981",,,OK_GEO
ChIJLQrsX0TBoi0RPTzch__AlOI,Bukit Bersantai,Kabupaten Bombana,Sulawesi Tenggara,Kabupaten Bombana,Sulawesi Tenggara,,"9W58+3W5, Wumbubangka, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara 93774",,,OK_GEO
ChIJV8r9f0fUfjIRe4zp4-5hbvk,Bulano Perintis,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,,"Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo",,,OK_GEO
ChIJJby9wQy0vi0RyLrJeyLtjWI,Air Terjun Kembar Kara'ngasa,Kabupaten Bantaeng,Sulawesi Selatan,Kabupaten Bantaeng,Sulawesi Selatan,Kabupaten Jeneponto,"FVWF+3P4, Bonto Rannu, Kec. Uluere, Kabupaten Bantaeng, Sulawesi Selatan 92451",,,TEXT_WIN
ChIJxc-BipXfiy0R_kOA4i9fAsg,Pantai Kayu Bura,Kabupaten Parigi Moutong,Sulawesi Tengah,Kabupaten Parigi Moutong,Sulawesi Tengah,,"7465+RXM, Pelawa Baru, Kec. Parigi Tengah, Kabupaten Parigi Moutong, Sulawesi Tengah",,,OK_GEO
ChIJzexS47KnhC0ROwvwX3E8S2Q,Teluk Indah Desa Lalong,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,,"4368+MXJ, Lalong, Bangkurung, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94892",,,OK_TEXT
ChIJ4UBLetUWeTIRFwpCyt0pGVY,Bukit Kromo Leksono,Kabupaten Gorontalo,Gorontalo,Kabupaten Gorontalo,Gorontalo,,"MJ8J+P2H, Sidodadi, Kec. Boliyohuto, Kabupaten Gorontalo, Gorontalo 96127",,,OK_GEO
ChIJg34tg1U1eDIRHLkbQ3EyRfo,Agrowisata Pangimba Bumdesa Taluduyunu,Kabupaten Pohuwato,Gorontalo,Kabupaten Pohuwato,Gorontalo,,"Jl. Gn. Pani, Taluduyunu, Kec. Buntulia, Kabupaten Pohuwato, Gorontalo 96266",,,OK_GEO
ChIJLf1uCebpiy0R-zLcVjrSQU8,"Pantai uwe buro, Palu",Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,,"5V7J+93W, Jl. Uwe Buro, Tondo, Kec. Mantikulore, Kota Palu, Sulawesi Tengah 94148",,,OK_TEXT
ChIJXwy4oZbffjIRNzuVHPZIqkQ,Desa Pinogu,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,,"GC3J+G3J, Pinogu, Kec. Pinogu, Kabupaten Bone Bolango, Gorontalo 96584",,,OK_GEO
ChIJ580uuqgLky0R2-GavdQqK6U,Wisata Sawah Golden Bridge,Kabupaten Mamasa,Sulawesi Barat,Kabupaten Mamasa,Sulawesi Barat,,"Jalan Rantepongko, Tondok Bakaru, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365",,,OK_GEO
ChIJm-a_PgV8dzIR91ae4RXbczs,Wisata Air Terjun,Kabupaten Pohuwato,Gorontalo,Kabupaten Pohuwato,Gorontalo,,"HGMW+JX3, Lomuli, Kec. Lemito, Kabupaten Pohuwato, Gorontalo 96468",,,OK_GEO
ChIJRTaHq_e3vi0RMhC_T4OnCC4,Lembah wisata TMI,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Jeneponto,"HV99+J37, Tanete, Kec. Tompobulu, Kabupaten Gowa, Sulawesi Selatan 92175",,,TEXT_WIN
ChIJvTSui56Rli0Rr-zRiNhCG2I,Pantai Babana,Kabupaten Luwu,Sulawesi Selatan,Kabupaten Luwu,Sulawesi Selatan,,"9CJ8+7W6, Jl. Andi Jaja, Temboe, Kabupaten Luwu, Sulawesi Selatan 91998",,,OK_TEXT
ChIJNz3k0JW9li0RNeIhL2g8d7M,Pantai Polongasa-Ds.Towondu,Kabupaten Luwu,Sulawesi Selatan,Kabupaten Luwu,Sulawesi Selatan,,"G94P+GC5, Towondo, Kec. Suli, Kabupaten Luwu, Sulawesi Selatan 91996",,,OK_GEO
ChIJI8rmaqGJkC0RJzY1m-pJ2dU,Taman Wisata Alam Danau Towuti,Kabupaten Luwu Timur,Sulawesi Selatan,Kabupaten Luwu Timur,Sulawesi Selatan,,"8CQM+M8X, Danau, Kabupaten Luwu Timur, Sulawesi Selatan 92982",,,OK_GEO
ChIJtbTClX7riy0Rkf6u8Cqxu20,Pantai Wisata Citraland Palu,Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,,"5V9J+63P, Perumahan Citraland Palu, Tondo, Kec. Mantikulore, Kota Palu, Sulawesi Tengah 94148",,,OK_TEXT
ChIJv9SGyjLjvi0RbLNVpjNG-QE,LORONG WISATA SILVES,Kota Makassar,Sulawesi Selatan,Kota Makassar,Sulawesi Selatan,,"RCXM+XQQ, Lorong 2, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",,,OK_GEO
ChIJy_4Mc0fxky0RUHUYxuoiJD8,Tongkonan Mebali,Kabupaten Tana Toraja,Sulawesi Selatan,Kabupaten Tana Toraja,Sulawesi Selatan,,"VW54+RH2, Unnamed Road, Lemo, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91871",,,OK_TEXT
ChIJfS0LQ3JbkS0RNl2TGbjV9yY,Monumen Pendaratan Islam Lapandoso,Kabupaten Luwu,Sulawesi Selatan,Kabupaten Luwu,Sulawesi Selatan,,"W7R3+7RP, Jl. Datuk Sulaiman, Pabbaresseng, Kec. Bua, Kabupaten Luwu, Sulawesi Selatan 91991",,,OK_GEO
ChIJQ_Ju55qhhzIRw9L5JO54G-w,Bukit Doa APKB,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"Kolongan, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJ99jN1ycLjC0RYUNcjEEVKZE,Bulu Nti,Kabupaten Sigi,Sulawesi Tengah,Kabupaten Sigi,Sulawesi Tengah,,"Balomoa, Kec. Dolo Bar., Kabupaten Sigi, Sulawesi Tengah",,,OK_TEXT
ChIJw-uwPa7nji0Rpf1n41OeeX8,Bahamast Cottage,Kabupaten Poso,Sulawesi Tengah,Kabupaten Poso,Sulawesi Tengah,,"JQQV+63G, Jl. Trans Sulawesi, Madale, Kec. Poso Kota Utara, Kabupaten Poso, Sulawesi Tengah 94615",,,OK_TEXT
ChIJ61Pu1cSniC0RcjrW9S1tiFY,Pantai Marina Ampana,Kabupaten Tojo Una-Una,Sulawesi Tengah,Kabupaten Tojo Una-Una,Sulawesi Tengah,,"Jl. Tj. Api No.33, Labuan, Kec. Ampana Kota, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683",,,OK_GEO
ChIJFfw_0xV5hi0RBa6enRH0Jio,Air Terjun Raptors,Kabupaten Banggai,Sulawesi Tengah,Kabupaten Banggai,Sulawesi Tengah,,"Jaya Makmur, Kec. Nuhon, Kabupaten Banggai, Sulawesi Tengah 94753",,,OK_TEXT
ChIJl9R5X2Knoi0RlOY-PlcKeFc,Air terjun penanggootu,Kabupaten Kolaka Timur,Sulawesi Tenggara,Kabupaten Kolaka Timur,Sulawesi Tenggara,,"JVWM+MMQ, Penanggootu, Kec. Lambandia, Kabupaten Kolaka Timur, Sulawesi Tenggara 93573",,,OK_GEO
ChIJGV6OnI_Zoi0RtNUsZxeCNPs,Pantai poltra,Kabupaten Bombana,Sulawesi Tenggara,Kabupaten Bombana,Sulawesi Tenggara,,"4VP4+FFQ, Marampuka, Kec. Poleang Tenggara, Kabupaten Bombana, Sulawesi Tenggara 93773",,,OK_GEO
ChIJWdKBXNinpy0R87sANLVkgRs,Pantai Yella,Kabupaten Wakatobi,Sulawesi Tenggara,Kabupaten Wakatobi,Sulawesi Tenggara,,"32RR+HHR, Unnamed Road, Kampo-Kampo, Binongko, Kabupaten Wakatobi, Sulawesi Tenggara 93794",,,OK_GEO
ChIJEztGWAqzvi0R1EHsGZdvPjI,SELFIE JEMBATAN AIR TERJUN,Kabupaten Bantaeng,Sulawesi Selatan,Kabupaten Bantaeng,Sulawesi Selatan,,"FWP6+WG, Bonto Salluang, Kec. Bissappu, Kabupaten Bantaeng, Sulawesi Selatan 92451",,,OK_GEO
ChIJ0wtrPrY5lC0Ry56SeCp7MRs,Air Terjun Salassang,Kabupaten Enrekang,Sulawesi Selatan,Kabupaten Enrekang,Sulawesi Selatan,,"9R8M+3M6, Palakka, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan 91761",,,OK_GEO
ChIJxbaasiJXkS0RWCyif_5oVuU,Pemandian Batu Kodok,Kabupaten Luwu,Sulawesi Selatan,Kabupaten Luwu,Sulawesi Selatan,,"V672+9M8, desa harapan, Kec. Bua, Kabupaten Luwu, Sulawesi Selatan 91991",,,OK_GEO
ChIJF-893jIPhzIRgEir0cntytU,Air Terjun LENSO,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"Treman, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJVdK5L3xRhzIRJ1qff83gFCA,TERMINAL TRANSIT GUNUNG SOPUTAN,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa,"4M3J+XW2, Silian, Tombatu, Southeast Minahasa Regency, North Sulawesi",,,GEO_WIN
ChIJK28XsHlRhzIRxf5x_e_XT-w,Air panas kelewaha,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Sulawesi Utara,,"3JPR+V8Q, Lobu Dua, Kec. Silian Raya, Kabupaten Minahasa Tenggara, Sulawesi Utara",,,OK_GEO
ChIJkU2o78-jizIRFrrcVwi2uUo,Tanjung Lelapide,Kabupaten Kepulauan Sangihe,Sulawesi Utara,Kabupaten Kepulauan Sangihe,Sulawesi Utara,,"FF9P+224, Nagha II, Tamako, Kabupaten Kepulauan Sangihe, Sulawesi Utara",,,OK_TEXT
ChIJkTV3c1Qdjy0RXGCqUG8jvWI,Pantai pasir putih,Kabupaten Tojo Una-Una,Sulawesi Tengah,Kabupaten Tojo Una-Una,Sulawesi Tengah,,"HWM4+HQV, Unnamed Road, Matako, Kec. Tojo Bar., Kabupaten Tojo Una-Una, Sulawesi Tengah 94681",,,OK_GEO
ChIJlcgnMYsvcTIRlTkEV9_IeXw,Lalos,Kabupaten Tolitoli,Sulawesi Tengah,Kabupaten Tolitoli,Sulawesi Tengah,,"4QHP+CMQ, Pantai Lalos, Lalos, Kec. Galang, Kabupaten Toli-Toli, Sulawesi Tengah 94561",,,OK_GEO
ChIJKwAirg_tmC0R-7O02sDbbw4,AIR TERJUN WONUA MOMAHE,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,,"3HHH+J5, Waworaha, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93783",,,OK_GEO
ChIJlc8euicPpC0RrsPm-An4LrM,Wisata Pantai Swis,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton,Sulawesi Tenggara,,"Jl. Protokol, Saragi, Kec. Ps. Wajo, Kabupaten Buton, Sulawesi Tenggara",,,OK_GEO
ChIJYaXQpx2HoS0Rark471hKX9Y,Wisata Permandian Mata Rombia91,Kabupaten Buton Utara,Sulawesi Tenggara,Kabupaten Buton Utara,Sulawesi Tenggara,,"Jl. Poros Ereke - Buranga, Waculaea, Kec. Kulisusu, Kabupaten Buton Utara, Sulawesi Tenggara 93672",,,OK_GEO
ChIJsUo3Bozfki0R37FlE_TIpY8,Wisata Mancing Karang Lamotu,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,,"9X55+5PC, Tadui, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91514",,,OK_TEXT
ChIJZ6YNXO8fvy0Rhw2Vjwa9_N8,Pantai Surya Galesong,Kabupaten Takalar,Sulawesi Selatan,Kabupaten Takalar,Sulawesi Selatan,,"Q9GM+RMP, Aeng Batu-Batu, Kec. Galesong Utara, Kabupaten Takalar, Sulawesi Selatan 92255",,,OK_GEO
ChIJS98C7UAnvi0RnvpocP-vR70,Camming,Kabupaten Barru,Sulawesi Selatan,Kabupaten Barru,Sulawesi Selatan,,"HMHV+735, Palakka, Kec. Barru, Kabupaten Barru, Sulawesi Selatan 90711",,,OK_GEO
ChIJQ9PzIuTBvS0RSPPP2pTNY1M,tempat mangcing ikan,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"8FR6+Q6, Pattiro Sompe, Kabupaten Bone, Sulawesi Selatan",,,OK_TEXT
ChIJsQ597sg1uS0Rj7geSBQ81VY,Munte desa Bontomatene,Kabupaten Jeneponto,Sulawesi Selatan,Kabupaten Jeneponto,Sulawesi Selatan,,"9QR5+76V, Jl. Munte No.30, Bontomatene, Kec. Turatea, Kabupaten Jeneponto, Sulawesi Selatan 92313",,,OK_GEO
ChIJ75FXE_IjvC0R-CbcGfCJhYQ,Baku Bodo,Kabupaten Sinjai,Sulawesi Selatan,Kabupaten Sinjai,Sulawesi Selatan,,"R799+QX9, Tim., Panaikang, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan",,,OK_GEO
ChIJSQT2po4ZhzIR-x3KJkda8VY,Pantai Pasir Putih MANGKET,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"73R8+WGP, Unnamed Road, Makalisung, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJzwSzMTGlhzIREWOe3OGCUSE,Air Terjun KINAAPIAN,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"J2F6+786, Batu, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJZcC4iRAZhzIRX-ypVS9HZ2I,Bukit Teletubbies Rerer,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"73R4+39P, Hutan, Kec. Hutan, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJ_____4scfjIR5zgL48-0wgk,Pingiran Danau Mokobang,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,,"RCWP+5HW, Mokobang, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJaVUgbGK1gDIRMRmfymDEuXE,Air Terjun Desa Poniki,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Sulawesi Utara,,"XQVH+FW, Poniki, Kec. Pasan, Kabupaten Minahasa Tenggara, Sulawesi Utara",,,OK_GEO
ChIJjRrvKQANiTIR8evujJnMMes,Wisata Puncak Laine,Kabupaten Kepulauan Siau Tagulandang Biaro,Sulawesi Utara,,,,"P9HM+M8, Lai, Kec. Siau Tengah, Kabupaten Siau Tagulandang Biaro, Sulawesi Utara",,,NO_MATCH
ChIJ_QCcE4338jIREoMVVnDAGLs,Tanjung Saroco,Kabupaten Kepulauan Talaud,Sulawesi Utara,Kabupaten Kepulauan Talaud,Sulawesi Utara,,"Taturan, Kec. Gemeh, Kabupaten Kepulauan Talaud, Sulawesi Utara",,,OK_TEXT
ChIJCSKut0yLmi0Rj5ANY8j6UT8,Tangga Pelangi Desa Puungkoilu,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,,"Tangga Pelangi, Puungkoilu, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah 94973",,,OK_GEO
ChIJmy3MsAN_gy0RC2rnbH0aXGQ,Bungko Mbembang,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai,Sulawesi Tengah,,"C49R+Q44, Unnamed Road, Tolulos, Peling Tengah, Banggai Islands Regency, Central Sulawesi 94883",,,OK_TEXT
ChIJC0zx7uvvgy0Rok3RDWYlCic,Pantai Malanggong (Matatas),Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,,"R86F+QV9, Bakalan, Tinangkung, Kabupaten Banggai Kepulauan, Sulawesi Tengah",,,OK_TEXT
ChIJRwr9IwCTly0RVg7YI-gDspE,Pantai Shaka,Kabupaten Kolaka,Sulawesi Tenggara,Kabupaten Kolaka,Sulawesi Tenggara,,"XCWF+P6P, Sani Sani, Kec. Samaturu, Kabupaten Kolaka, Sulawesi Tenggara 93915",,,OK_GEO
ChIJAw7RnS_Koy0R4LY8Ek7q2UA,Bukit Mangkeluno,Kabupaten Muna,Sulawesi Tenggara,Kabupaten Muna,Sulawesi Tenggara,,"4P7V+C8X, Wabintingi, Kec. Lohia, Kabupaten Muna, Sulawesi Tenggara 93658",,,OK_GEO
ChIJkccTQmV3oy0RBae1L2bQ0Vg,Pantai Moluno,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton Tengah,"Oengkolaki, Kec. Mawasangka, Kabupaten Buton, Sulawesi Tenggara 93762",,,TEXT_WIN
ChIJBRfCo5GNki0RiR1eEeVYiJA,Air terjun batu karoppa,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,,"J766+7G, Kalonding, Kec. Sampaga, Kabupaten Mamuju, Sulawesi Barat 91563",,,OK_GEO
ChIJSavPU-G5lC0RfgtZBnyTeUQ,Bukit Pamboang,Kabupaten Majene,Sulawesi Barat,Kabupaten Majene,Sulawesi Barat,,"FWX4+66V, Bababulo, Kec. Pamboang, Kabupaten Majene, Sulawesi Barat 91451",,,OK_TEXT
ChIJ60FDH_eHlC0R5mXF-5syOCE,Air Terjun Eran Batu,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"JC47+PFR, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312",,,OK_GEO
ChIJbSKJon9Xvi0RGc7f4Sx7MkY,Bonto Rea Village,Kabupaten Maros,Sulawesi Selatan,Kabupaten Maros,Sulawesi Selatan,,"Bonto Rea, Maccini Baji, Kec. Lau, Kabupaten Maros, Sulawesi Selatan 90513",,,OK_GEO
ChIJdWcf2TCQvi0R1Fx-FGuPCWM,Bulu Bohonglangi,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"Pattuku, Kec. Bontocani, Kabupaten Bone, Sulawesi Selatan",,,OK_TEXT
ChIJu3I9m6flvS0R4DyZpSR-vOc,Tugu Jam Watampone,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"F86H+X4W, Jl. Jend. Ahmad Yani, Watampone, Kec. Tanete Riattang Bar., Kabupaten Bone, Sulawesi Selatan 92712",,,OK_GEO
ChIJ_TTeDKTLuy0Ra6SgsCiRUfo,Selayar Island,Kabupaten Kepulauan Selayar,Sulawesi Selatan,Kabupaten Kepulauan Selayar,Sulawesi Selatan,,"WG33+PJ8, Putabangung, Pulau Selayar, Kab. Kepulauan Selayar, Sulawesi Selatan 92851",,,OK_GEO
ChIJJeltbZP_hjIRhchNFLJcDXw,Pantai Motto,Kota Bitung,Sulawesi Utara,Kota Bitung,Sulawesi Utara,,"F7VG+RM8, Motto, Kec. Lembeh Utara, Kota Bitung, Sulawesi Utara",,,OK_GEO
ChIJN6rGXZ8BhzIRdTJucdIhpOk,Gereja Bukit Moria,Kota Bitung,Sulawesi Utara,Kota Bitung,Sulawesi Utara,,"C5XG+P2W, Jl. Sh Sarundajang, Pakadoodan, Kec. Maesa, Kota Bitung, Sulawesi Utara",,,OK_GEO
ChIJC4Wn2x2wgDIR2v5Z8YWSvXY,Gunung Potong,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Sulawesi Utara,,"Ratatotok Sel., Kec. Ratatotok, Kabupaten Minahasa Tenggara, Sulawesi Utara",,,OK_GEO
ChIJERIhBNXviy0RbJNhlbh6lG8,Bukit Sofa,Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,,"4VWV+569, Tondo, Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94119",,,OK_TEXT
ChIJrfVF7iy7iy0RcEZDPTYxMu8,Wisata Tebing Livutona,Kabupaten Donggala,Sulawesi Tengah,Kabupaten Donggala,Sulawesi Tengah,,"7MW9+4QV, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351",,,OK_GEO
ChIJ3dA8ZYmbjy0RkRbdYBKPoro,Gunung Tambusisi,Kabupaten Morowali Utara,Sulawesi Tengah,Kabupaten Morowali Utara,Sulawesi Tengah,,"Matube, Kec. Bungku Utara, Kabupaten Morowali Utara, Sulawesi Tengah",,,OK_GEO
ChIJiS5Ljw0Lgy0RNpd3JEnqklU,Pasir Timbul,Kabupaten Banggai Laut,Sulawesi Tengah,Kabupaten Banggai Laut,Sulawesi Tengah,,"CFGC+6WG, Laut Banda, RW.11, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",,,OK_GEO
ChIJYbjv1VMrcTIRlAelHrYLpes,Kampung Pelangi Tolitoli,Kabupaten Tolitoli,Sulawesi Tengah,Kabupaten Tolitoli,Sulawesi Tengah,,"3R25+QJ2, Sidoarjo, Kec. Baolan, Kabupaten Toli-Toli, Sulawesi Tengah",,,OK_GEO
ChIJJ08qgH1_eTIRzWsgjzGyztw,PANTAI HUTAKALO,Kabupaten Gorontalo Utara,Gorontalo,Kabupaten Gorontalo Utara,Gorontalo,,"Jl. Buol - Gorontalo, Bulontio Tim., Kec. Sumalata, Kabupaten Gorontalo Utara, Gorontalo 96254",,,OK_GEO
ChIJTQbZfsJneTIRNbau39nYQW0,Bukit ceria desa dunu,Kabupaten Gorontalo Utara,Gorontalo,Kabupaten Gorontalo Utara,Gorontalo,,"WJQW+8R8, Dunu, Kec. Anggrek, Kabupaten Gorontalo Utara, Gorontalo 96525",,,OK_GEO
ChIJETYHagDVlS0RA2q_kEy16K8,Kawasan wisata Yakkima arung kalola,Kabupaten Wajo,Sulawesi Selatan,Kabupaten Wajo,Sulawesi Selatan,,"43HV+J3, Sogi, Kec. Maniang Pajo, Kabupaten Wajo, Sulawesi Selatan 90952",,,OK_GEO
ChIJgaDi1fb1lS0RW1uEAimDc8I,Puncak cinta kita,Kabupaten Soppeng,Sulawesi Selatan,Kabupaten Soppeng,Sulawesi Selatan,,"JVCF+8M, Lalabata Rilau, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90812",,,OK_GEO
ChIJ9T7Bmk_tlS0RMZZCHdqvR3A,Pemandian Air Panas Bebba'e,Kabupaten Soppeng,Sulawesi Selatan,Kabupaten Soppeng,Sulawesi Selatan,,"RV54+963, Unnamed Road, Patampanua, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852",,,OK_GEO
ChIJm1NkFSc2ui0R8y6lDKYFWbE,Pantai Timur Ngapaloka,Kabupaten Kepulauan Selayar,Sulawesi Selatan,Kabupaten Kepulauan Selayar,Sulawesi Selatan,,"QGMG+7GH, Patilereng, Bontosikuyu, Kab. Kepulauan Selayar, Sulawesi Selatan 92855",,,OK_GEO
ChIJs1m0jOJnkC0R1fuuoqBY7EA,Gunung landaka,Kabupaten Luwu Timur,Sulawesi Selatan,Kabupaten Luwu Timur,Sulawesi Selatan,,"C7PR+V39, Unnamed Road, Ledu-Ledu, Kec. Wasuponda, Kabupaten Luwu Timur, Sulawesi Selatan 92983",,,OK_TEXT
ChIJ-9iykjMHhzIRvbE74na9UuE,"GPKDI ""Bukit Sion"" Girian",Kota Bitung,Sulawesi Utara,Kota Bitung,Sulawesi Utara,,"C4RG+RWX, Teling, Kec. Girian, Kota Bitung, Sulawesi Utara 95544",,,OK_GEO
