nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Situs Bersejarah Manurung E ri Matajang,"F84J+WFJ, Manurunge, Kec. Tanete Riattang, Kabupaten Bone, Sulawesi Selatan 92712, Indonesia",5.0,11,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHekeyFaVyllDzjdF5XaF3wCuNK3dw4Fa2hWE8i4o2-Bbfbg2OLGJu6KTyHMMVW8VWTCKVqqsfg2sRO5UR2XrHKeVRvXjHAPhz1L2dV-ffJIuSwO8Lft6KtEVfp6cOmv8cP79xwacNkffo6EYGdxF2epFozoEDOs1Xp0J2-TeUjFncu8xD9mIi9mdK4ewGFDWbigg7wtJ6pcBC4Eab28k-GFc-I4kCIu4ZO9GNTc_xmSklYnsV3KRCH97LvjArg3dqx3qQYQfkv276i-KEa0ip51LC8QKK1sShitMzEZQ0WxPZOeUD-q0vs-r9n5JB906yGY6TVE70VzEdKZ0b_STKAW2iaH8ZHJguqC_rAutL2d0kzusnW5AaXXz0vAV6R8eUuwDYXUElMljsMJvlmBdLD02INR9p7lcM9hcP7sOBIwpTO&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.5426568,120.331128,ChIJ62IMHWTlvS0R66_9i3rYhKY,Kabupaten Bone,Sulawesi Selatan
Goa Purbakala Passea,"Lembanna, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",5.0,11,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF2I6G0LeH7ERtBnolxqSXySOQEvL4PUwJBK5fKUVaJ5C1dMdBvYUv7bWfeOsv2bNAaJSQZMwCMT9XKjfTlZzY1RbJF4h-pVIz5_y-S4KXwRpBCWxWbWIstz9adSc4TwsyK0O7c7h172nQLoZVWhF3Vlrs32GlxAX9HFc3RCGfMtl2E3FQ6VMqKb0_DI2FaJd1834JLGfUzXbqSzr31DTYwGxRKGG9QMz74Ap1ZYv226TGIaikPupNKN37z8pX4YPjdO2kJBoSTvE7dv7Ld7jEqYoAcOi3do0mzYt3yfLbg_aUh96KZFuZR5QHqITPd8fNKKpzm5hxrd3jl8U09ysu-e0TDKrqBIYbi_sPv309IpbU8ipM5xgLx-2JTL_gYgNJOFaPmWHSfyi1WNarCRhwJ8v77vy5FBYthXFa_HgziG3G5Zx2aDee02YPH5hKV&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.514089999999999,120.4382984,ChIJ_1oq-FELvC0RNeN1y0fRBJ0,Kabupaten Bulukumba,Sulawesi Selatan
Pantai Bahuluang,"Pulau bahuluang, Appatanah, Bontosikuyu, Kab. Kepulauan Selayar, Sulawesi Selatan, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHVDac4jDXLezdgFkQ6_2tgFIVmtSMGeuKabSMduafL8LoDL8PV4gNdeYrujfOoUBjwuVKONDUBRnoEl3I1Ept0zC0s2YGH8e5Vx9FkOVxsQEVcb1fSeTb_C54b0KPgxvLuoDFjfW7EPDZMDG1GyMnMwh1t5LRhjZP1GYtIGYH1W7dzfmCpFtjiBl_c4OichVYiWjWStciJaOeMhLa1wpZ7RZaGPnHKL9ZaHfvVvU8NsTo_4r5qODmvEZrAfLGHDMMgw0I3mxZrx_ugwBtzmNLC-4Yij7KNOx3SDYGnkLjv4g&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-6.4731738,120.4255661,ChIJP-fWm_YXui0R-P307WcWZt8,Kabupaten Kepulauan Selayar,Sulawesi Selatan
Gunung Kandora,"VVFP+HW9, Tengan, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91817, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFq9NOIT6lzqOBBg7Bq8T1-_dPJ8qcceN9e6hrb-4mgEcRHJBfxtOJxJEdYCVYe3R7S35fRMV-M3AGniw2czpMdflo8Iw932bqseYgBOsv2Ssb5l1PRRWODNj9v933eToGU0pDAJ8tco_8Ou0kTok7bh2LqHyiTCV4hqZzUy4dzP_-sywslACAFO4cF1iUIbSs5W_RZov3k_KC25dlUYgTAjmppQFxn6GHJOSf4BLvZ-LzxEBwkZi9zXs8BmnC3mZuyJPA-XjlK7Hq0HXK1l_PWP6m49OQk1-pOM5mrz9rhNc1tEhvpsnq4D1YvJLVhPLhbJwccIeGeNXxKKny1dFs_T3VtZ20MaUDKhyNFjWckZoK-461ayb5fG47YaIIpMGnExGeszVfw9CCehSgQOyrdpNdsKIyqi3ApDvI--Xo&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.1260816,119.8873659,ChIJrf7bgPTxky0R8FRl3MrJ_6M,Kabupaten Tana Toraja,Sulawesi Selatan
Talaga Lotus woloan tomohon,"8RG9+X77, Jalan Larus Rambing, Woloan Satu Utara",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHhFHlHQE_6s0Myfy78HdrJLIGj6-BKYMcbTvIF67163HNOu9vQPeJ4F2TVB3m7y_miS9zf9g6BOhigt2bx4WhVvHR6cqzhNc1Se6TMbB3pNbnDNZ_7tcDsSVwtn8x_nklWVrmdrxjM0GhCP0f6Mz-m20vOCF1dHQL6-G2wRAyjuBgHmpBpxfFmjA_8MwL5ex4Q8DnVkIcA5y7nuG9tyFgAg6not5DiTH5z7ARdH8CdGvbS-WolEbzEMRap6x3FJ_FJAGQVLs3MeESsCgfwTeHaA1_dW2ubtPWMqMiUMonbB1rca4Whq0AdfsHi0RplCVpeSbfU9nPrPPwFBWoZz2wkFic0M5wwMLKFxTW7AkkauwF4cb3_Y5NRGE5vB53PlExxPMe-ok982UZZAJ8RLhIMvzeSqA1Kng_63mE6PWgUI_QxOP7ItI00hy8tKt9moum-Wj0rmsoTX1FwH-h6Vamppij-SoZoTE2D7V7Ml453WCS0cbe-TjsnBh0SVaXr7VcVSy6B4KshMyyK13wnf7FtoO9aD0sqjvYZqerdJMjPpQrxbfOJj2xhwbjRwtCXK-WMsKNpE46PpH_c6ZQx3i_2UxHzc99SZmaY38C5yXpR9KtbYK_RTaaURpINR9DC&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.3274051,124.8181874,ChIJh63QTwBthzIRmzyGpr7w0a4,Kota Tomohon,Sulawesi Utara
Dermaga Nelayan Desa Tanah Putih,"PXCJ+237, Tanah Putih, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFlx4g5qVQ423fw0ra-X9ieRplDDbVFx8jvVn4R7VpPKewI4otKQSAwUhK-h-iHYsHXpQJ3j8EEsMPSePhQFkG-aCWZCspsog-dsR8DZXcaJHS8id3EvGn05PO6YrDGSfjWBEDXW8I4d_CJ9Tar_w_Lm2DKtbMurLeQaTg-M7PPOGPPydjlK8whkGjAOzdQEsJotxALSWxRl295AXBkouUQZNJIaiehs-7lw6q2ntPoyM5UFYkXQirFkV8_KUVmjaTbVWWPKkMmFIPdVdoESv_buF6Vpd1kGrUgbP6YlKDm5G9IFzL15hTafhlU6ZEl71HkIWVxr43AO3hJK8a33yliw8CdHr7_4ZpbBu6oUCWsacuieB_sYu6D2XHMnJtZXGVnU25JZDYNctslZ9kjpdl_D_bBhnAO8SdE4EV-M-xBe1lj28tJyklOlyMzCM4Z&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.7200253,124.9801828,ChIJzdXPBFO5hzIRDNGvqr2cutE,Kabupaten Minahasa Utara,Sulawesi Utara
Air Terjun Lamoahi,"G3QV+27J, Tombia, Kec. Kulisusu Utara, Kabupaten Buton Utara, Sulawesi Tenggara 93672, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE9OLUem9KxB_nzGDNAhyhha_aCoUp1qQJlm_ZxzsnXS6JPg5TgdKJnquaH2lRIO6fFDPS5KlPDDGcFmBHJoHTLJZnZQ7CZ1MrIiFcLgSH9UXMV4qrml-E9oXc-OesV_LEF4jxSaEibbBBJtGk1EeZPsUYUs5_BJHm4TDDXvCp6nhF9Cc2wIqu11YRHI8mD8OBlwy1qBFdi71n76vdCLTe8RRKHODSOuakN-sVpWoa56sjGX1F2vmFaLnHq0TOWh3o45q0I7VVcSiH8qqvKy5mbwk77s-RSqdyCteDZnvOGNeqGmHXLbTzP_Lt2dQwqkBJUHt4H5oE8ryLD2GfcSygOF0LOcBMsDKgA5DxjmITUhV-xl9V1BqemTsg0UOJvBLjozJh92th9qlFcm8nHCbA-X_qma7w1n5jJh58CvvlnxVFenJD1_NcPab2IMl19&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.4624155,123.0931506,ChIJTdQzvHn1oS0RvgfeSUH4uCQ,Kabupaten Buton Utara,Sulawesi Tenggara
Wisata Pantai Kuliner Salukaili,"C8MF+HM7, Kasano, Kab. Pasangkayu, Sulawesi Barat, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF6AIP29x1h_a3Dz80gucHDXqX08StXtJDSe5iBPef5az-nvDjQB8T6G4Ips6dIQYqyreBQ6LLyz3bHYkIeHybfC-6dS0AtrYDh_oldrsAGZ0rvEK6DH4pq_LlqHUXFlj9Nwt_pHXcfzeolthKhDom5Ift5khcOO7LmEzBNStOmvbGcjty_k2Uuy1JlM2rwOK_hnN4DZ7kErFzrT8XSaJDxEQE5SqhbAUC9edq9iTQ4Hqeikl-XakVRYtdJlT3A5QREvsOUsR9pm4ebD3xiIKmQN7Ok3pKfBpJR8BwEql3YR5H4EqrmMbnAjM7lJarQNMs2gWwF5CwTbskRhX2yY6epEcBOEMA74NwulhvYdJ1Xm_1ovqTGXMCWQeUNbAfS2_Gt0MqEWpd4pfuY2-2xeNkNeVF-Wgg-9g0t6x9YKh7C0OM&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5660916,119.3241875,ChIJRZLXnXD9jC0RXTRJgF2tkA8,Kabupaten Pasangkayu,Sulawesi Barat
Air Terjun Sarambu Paremba,"Unnamed Road, GGJ2+JMR, Benteng Paremba, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 91254, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG1QkV8zw0ccyiKYt67U45xO8z6Y22Y41uPQRXtKZfkv8vDJh1at97_g-QgB-OTrpcXHeygdMh6_Jo5mFeCnEWHS7wPwVfHf9-55JxeWcKZ9RIaKUWZ4LheMk6LJx9wa6b1zfgCQr4GVjcCWgLzcHSRoe4EszuIowTh-8f_FRQB4tEFNWECzSFG6XA6l9x1Q_YF2a5v1MyCLZaG7SWndenD7Lv4K2zcrzGjuEb6FmJLTIysuKFfbQOSx6zZu-Tzhpdbw3WLuHeao3lfJ0f3t9ISkGpeoHC1r3X3Ha0MNOkkLhZT5yoi3sXPGo9uvK-No9JobnFJGXvcnP1VkBJTuVjNp47nM0J7r-hVUDzI1I8Fu3BVmshGYZ3EiKRf_8v1sR_wcHZCfKVoANeqdhnjRX6hti3v6cFHQjqjztrR_FTfvQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.468396,119.5016404,ChIJTaiytwxjlC0RV0Yp3gYNIM4,Kabupaten Pinrang,Sulawesi Barat
Air Terjun Minangatellue,"Minangatellue, Desa Minangatellue, 54RV+59J, Lagading, Kec. Maniang Pajo, Kabupaten Wajo, Sulawesi Selatan 90954, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFv1wtLj90YlhtCTp329wYUuZSS0Ha3CDXlO39rhllsBbR8JnxJ0OV-YXsV-G4UJKxT3qI1evdCy6bMxShep7V_Efub1RIZKCvHMoRELp6tlUlokT-tIpdA6gjVD79fXr85FuZ7mTXGx6BOdweqsbVZvQ4PgXWcDhoijIw3f7T9CEuea5OYCI2lgRzGDBimH1xoeZXFrU2tT4nIPCW4jgQFw8ZSle_DUPBwb2_h0vsbeF2epqT9xiAfhXAEdy5hLLAzdwNSMRTWsDOR_8OBMDnxOTqKwANSBcMbdD_rW5DkATBPh4QnJJjbiRUqsR2c5RE5uQheV9ZVfmzHnFEmiyMUEVRF8kKJO42bUZVSrwwfcbJT8JOwjVI3JfqWZh8-veUlDiPcYI-AJgHEGgf6dcaxFUqQLmfjDnQWZK5h3bY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.8095498,120.1433965,ChIJAcKrnk7VlS0RNRcqycLt5TY,Kabupaten Wajo,Sulawesi Selatan
Agro Wisata Bonto Jonga,"Desa Pa'bumbungang, Dusun Bonto Jonga, Pabumbungang, Kec. Eremerasa, Kabupaten Bantaeng, Sulawesi Selatan 92415, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHVeOcRPdWHnd_4Ea24ablfyXcHC5AgCfe9XacBcUfYbBaQDmix8PZA8WitK7ue3rgy6EwRaZTcJrx9WPjYSedPwCWnJP2w-MfPSQZwaGuE9ul_LGV23ZJjJELJ-d0OqoWg6oo9pJUJsKvYQf_5nXvHtTvwTPWXN-3E9Qaml0kFlpayK6hqXPRG36gRhLjeffmFR51dUb9JRsLcMno8l5AMheCtfZpFoL1B1HBgjmOfwEj-ndWeRKX5-yZWLw4upiMpRZbWwxOVcLeGb65p14llXo7hBzQzBWGC-ZA0lkibrrafxKJVHzFfkrWyMSKBVW-SMR09q_HMsUtNS3V-upmcy5p0cyyA9MzCFJLHCz2HK6u32aw-VhG2ZHPX1MsAWAapJcBZ2HYQTPMBQbqLWP8Yv2n8e1KPzgNKOdeGLTXGlA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.439465900000001,119.9775213,ChIJF_h6UwCvvi0RVRUqg_N7RZY,Kabupaten Bantaeng,Sulawesi Selatan
Wisata Dermaga WORI,"JV26+6PX, Wori, Kabupaten Minahasa Utara",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEETlW-r2Vt2hIn6lzeQmDvbgT5vTlFDgm7HkMVNS8pfdLFqpMrbFo1VaQA8BhFIdnCGjKk_ma6bOKmb71osHyBdHKUyT-vMP7uebb1G6uqOIMaKDCH5Xe-49mS7OBb6M6agr0U4ijksDaUXnVN3jizmeYL_UWpvqpwFOMY7SXOjM2pa_kN80QFJiSQtS9SQbHWjDqx-bYAxrO7j2ds-JaojbKeVyW-g7J86GFsPQqalXympYbQQvTkccgNpvdQfOvW4kxqFjVMBpMEjHqj9SoODEkxvfcEz1QW_IrjOA3TcVRmoUiEXNHZM-GId6SoRlwvDbuZzIVDGwVJ5ZYn8WcyVMMES7fHrFztpZdKr5WHh99tjdx65Z1sQfII8RWCDh7ryvPMErSM79qHwQ3i-iufXX_2TM3zrfFt1Y3uj60lp9tGCesxzIGtlptxvnSzoFWJKf3zMSMaZ_HTrIw9ZHeG0IIpZjD6jixifTIlLSF2dcPMncru0Nmwlvu_WsF6-3ttED-9dOfVUp7Vd7CTPxuXgry2PYrBhvTlSOz5Ibutrzv-CFC1uGrC6Vx3Cp2UmCZpmpJl0ZU4YnRpBg2Ch61urd9x6cQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.6006072,124.8618658,ChIJAWGXKACZhzIRqrG4We2f8_A,Kabupaten Minahasa,Sulawesi Utara
Pantai Racuna,"HH2H+26C, Miangas, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFC-SZ2AORGjTYAQ3EHf00T_Fuxmla7o5qX7B73VOxSDFPthbs325Xl054NyLxDWESt6P624zh9_-B3HCItb4fJFhd4oL1q0uSeivPvSj3HZ_UVs7_OZ_3bg3L2Bkre_cn5x_Rkh4_AVhvyGuHi2BJTfKZj2N9yoenj2nacN_NBvpZEprATs_zXfuZH5CY0k5mb4t6kQWyzEiFZ3QQr7SvVWKUPHpZNPAmxAJ7rXP47r7hGlnKsEaxuk0KiFSR2dy8DMFUs0Xq0favF-xa0vBfilQU6Lt3Tepyc0swlwMYUbSYvAHvMAeFiTbai_LaMaWasCwT_qJ6dxD-KgeerbXZI2c7QcGXRPoJ9pOee0iYoYQuvAvD13TGD92mTtmOXeeJyfuN0EmadcTvPBWwtAXeajqEjDynWX8CuGAVt3rAKQlt-J4NecodOwEdjBg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,5.5500642,126.5780229,ChIJIb--D4EJ8TIRkZr8KMueIAk,Kabupaten Kepulauan Talaud,Sulawesi Utara
Goa Allo,"PCVJ+4PP, Matano, Menui Kepulauan, Kabupaten Morowali, Sulawesi Tengah 94975, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFEOeMFfxYvYD1Q6HYXYjiKX1wo-dXKqUh7yFuSUyAp9I2FGNTx63utn8iJ7uaftCF2Ew9Z9Z8s-PwG1MK7RHgo59e8Tl3MYtzPD6-agzkzltGCjewFedUUlXp2GMkBTpjUwhX4-Wmf-Dn_xyb1IGenM8CyGdl8R-aYik2zMbkyptx6t_N2UD_pkp0jFysol1qMEeW0sWh7eJd-wGHvIGAbtGKp1c0jKuEZOaChZeDz_PLyVuXubp_pW7eEDZNuHN6IcL21sY1I7d1g7gxW2W4a-bUC5xJg4PuyxjwxfUCh1DEQMS5T4muMENPcalbMQKg5tY10TW4JKVaexlocfl5uIJoOSddwgZIk7mkw4HhvN7ahZnPVSkMOvImjJ7zdFrV31mmvuTzCBDY9KmW42lOdjIYCbNuhaR9EWmuZfbHM0Q&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.2571704,122.4318203,ChIJJ2UBX215mS0RqK57rSA4txI,Kabupaten Morowali,Sulawesi Tenggara
Buntu Mussa',"27CV+2W6, Balla Tumuka, Kec. Balla, Kabupaten Mamasa, Sulawesi Barat 91366, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF0D8CQtjmTJeZoXbn2W89Jox46SEARkn1hweaX01dXDI631jFpEwBhS6XTgOEpRGZo8xMyhpIIFdwT6L4XlnnR4TTDJcxwQ-Mr9Zd5GsMSSI1w0knAEf-q1_t8B8rApvpr4emsjMhnEbDT_m2pRkO35xEqwjEr8_-8enJXicsrTpqmZtEOIo0dD5FjYrRCRyxvq-ZF5O26MI2ifccdMDk66iw2i6X0LruuttvtOhSvrt-EUNPHMw70U1rXOnmTHjdgPtNJtMmNZIKnEnfMGAgzQYeIplCpmhUPklNGdEmfd7kuPm8G6NbRxSUl632P_kdjqT322EHMdowp9gR4NrN5Wus6orOK38BtKZhAp3j6563xefgWo8FfeH0pnUbx3WRar6tWnRfiJuYRx0gEAZEWsKXHceD96RgDyzIyFWtOULzN&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.9799537,119.294758,ChIJQ8-va8wMky0Rg01FXIOBJhg,Kabupaten Mamasa,Sulawesi Barat
Tedong-tedong Minanga,"X8XC+Q5Q, Minanga,, Balla Barat",4.9,11,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGDuSNrtrDGcLQ7ZYOw4Q8mC5_jWLdIdkI-zTRletH8YSWTMy3Jc8DlQL-ASpA0zmRIFPFg3a9SfvAz0oaeZIdTLKSz930tVMokhSwmyPqHna7QZ0hlIuArHP3PyvLN3LSWbCAiC5Soj9a8Cw4o9WDVGjlp5KRLc83ELnM0YswZR4XXlL076Z-_KSGvcvqQLIjTEvR8OFCuvVBCxJuBlUySYxNH8qV6aJzxv8Gt3rO1mRnWofDO2r3AsJjSfIh_woKJsgbGxRF9hr3Vb8KGsyzSUFhTZleLq3zUdsGmY3Iyj6F3zPR1ipwf-eC4m3w2DC8iLWD0WfjTfzAd1SzRGagWjaT2Y6Xt93ZbfacWGyblT0LPkkQgPqxe9xbIvtJJmIJTvZ2S5Ru5zkYxU6Snt00XyCsFfYreDuQSoflQdJs1BEhHELM0Y5QzEwn2_0No6deI0CePc55ARGSnPh90aFpyu_k82PgVPbjo91Eg_cLsAi-wAD5-jS0n-sjV0wGLHd9nBWvCnZzaQS_ox4qXXObLepXE2OJeMKHeLrRKRLsyLejR8UDt32sIUJnrzQeskPPem96E1se4Uq457My39Dkcp5-z8KqYTnJZiC997H1FIk6U0bOg4Y7qA1zuAt4PDOXsNA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.0005327,119.3204877,ChIJGZ6krWBzky0RSCXleyMG284,Kabupaten Mamasa,Sulawesi Barat
Waolo,"F529+FJ5, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96119, Indonesia",4.9,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEOnciUvYc5y3Bn_Nyh7IdCpkZRiXRaN9vtn6p0jvPpqPFbVK_ychZH0NJJdtmlabtlQTuyH0O78bZprW2COqSVJcwXoUxMfjBcTn4mO4hHiP7SP-dzGYw03n83bxkaZXmA_ZgRq-ebR-tdN-VarRDSD_HAdRpk5fvBWO3ZFrkWTSxJSWDX0IwMYynKfx2yVE4hQkceMGzYGinpnjGu16ckirsMGGfYo8Md3R_HhmzbhVxSARKETtohwePL829h3QO1T1aUs76wzs-RfqVMtfwaE6PMSDqjd5Viz8R0uxTdxofSVcPrizwAVg92Fcq8npbA0y9ss6gYpdkZzBvY4KmTuCXRfkf0xUA30WD3yvErSyRTWoezpKIl3DrpS3_h_wzJ3ePba-kMqu-U6d5-LwHxfKsP9OXBJRnjoYoTUOUkSw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.4511473,123.1691187,ChIJqWp5pRIpfzIRo0tFUEQktHs,Kabupaten Bone Bolango,Gorontalo
Tuang Uddungeng (KM Syekh Abdul Madjid),"MV44+PQM, Bila, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia",4.8,11,Wisata Religi,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFICEol1Nc_Y5TE-v1bweJaL1YwsHjQaQaiK9LdwlVecbG7A4ITxuXSqancJVhZ1i17IkkRvzOPQLwx8CIZ_lvo1ymNLX00r521ddRE0h1h0TPYZTU_2uax2gOJ7DkTE0yhaBwlpgpyArviq0Pd07yAtgyse57l-lseZQDNNctRGcaN7yLgUAPMve76W4SXmoPFVANXlbMG967sxYxItlnVlXrZ605sdtM_h-64SCNkYMbOVSHk1FKqoqJ9ozFQbO3yFMkWYNz5lu86naE_zpQqHwkH8kkrDk27uSH7XHR-fjX-p-ZvC70pZTG3BIxz1N1lGJhiSH7eIXx7aB5l_jwwElE6WCUXuODRJ7IMbiLhhQ8-FTvszStZqtNQbcnqrZW7hb3kBrnuskm50sDmsxsYnmzHlCxxLHQZdc1PfyP3ziV1&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.3431524,119.8569252,ChIJO2x4OkP1lS0ReSwR0GFyGqY,Kabupaten Soppeng,Sulawesi Selatan
Pantai Karosi,"Pantai Karosi, Panaikang, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan, Indonesia",4.8,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGWcHfh0rHK2pk8rdce16tn9iOnmqxOcAlIObXIKTnZvHzgh04kQdnxs26P0DRSVPjNwo0JWUKpat1fDWn8WEVZLDH0c-5dKX1EcEO_ypFwLKGVHtwdeqs_ePqTLpJzQbIA2Xmwlmx_SKh131NBPrj6OmnHnj5f5GBXZvdU-EobEss0ReIPx6bHh3NmEx8LCKmpEh-Qzcutbqyl7tcWUZ8fb1Y0JBrDddZ6qqDsoXO-1ypjVGQl3Jsy4qk86zaCPmLnWQuY4M_PKR_euba7tKdXVTtqBdbmC3DnZnOCf8y5dpWp0rDd3VV-e0FsEcFIbVUS6d98ayIzwZ9_RqBHapPuvLfkfukY7R8WuBUMmr_PPkLafdqvfElMx620LqUYD009Sau8FrbFN5jhg0Bocepeud_9lyHUETCDIY-UU5WAVQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.168581,120.2767566,ChIJ2Y8R83QkvC0Rrcei1WaQEik,Kabupaten Sinjai,Sulawesi Selatan
MANDUK PATINNA,"FVWW+PPR, Kadingeh, Kec. Baraka, Kabupaten Enrekang, Sulawesi Selatan 91753, Indonesia",4.8,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFoKyKa5xDeX1CD0BFv9pHsncxwpQ0llsgHnzca7tWRcuxFJ1WVW59GGGGM2HjYXZ9htlsfNZI8fmd6BlUMM4y6cnN6dZuh5cYRqQvNEyFSxL3kUAmVc_oju8QbICP1INZ9ZRVahuRz1Jh6Q-ErxLuxP1DtSmLiNqq0eTfG0279paYEW-Avjm338vDqWXJbWiv2ZtFYLwcSGktoEU9a3BA2Kq2pr3dZ0o4DzqqZoe0OKM6tXbLzyHnHL0Uy8421kNcXSOvFnovNaL2vYrRaTVVjj9vt_zl6vsYoGLSmEIIB_Y4Ge1FW2iCLIRqYEktj2_05W2xFGU3D0IM8Urdxk_LI4KpBN1K78t0YkdVMkyezRl7x5hH6z5_k4IRLsHbnLVtc9TbCf1VNbvR60Q6Zj7f8N5cpvVdTquRwGmtqRrE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.5031447,119.896754,ChIJ4ddFiZkXlC0RYPUIS-dTsa4,Kabupaten Enrekang,Sulawesi Selatan
