nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id
Bukit Teletubbies,"5PM4+R67, Waemputang, Kec. Poleang Sel., Kabupaten Bombana, Sulawesi Tenggara 93773, Indonesia",4.5,121,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHsvXaaHaYaOJdWn7F0bu_gHRM8IGN4RRnyM0wLaKIeTilZmhHgI5qmwx_zvV8aMnoxfMKtZYp194qE5srZQKMXYjjD-5G-kmLH9Ob0iZV7korZmH-v4Ba2QioPxYK-H6WFMuZy2ICHsbyNUvdKt5IaE42SyEgk4q2dfI3EBZ3sEYxIj5tiBn5lbdjAWIhbM2IbGnnWEJ9XXsbLDas-FFbJBD5GjMZ0U2qYCRuajPjnRJiJq0A-CMh9oqFXkcfLCLMq310nYKYW27ZdW6b_CGZloUqMy4zcYajw8WYcOvdA9-LYkSnia_id26XtsC3f9lsD5yBEhYXQCDS3ZpLi84ASE-lo_-XQ-KLLf51P0Iwp-6fAlE_BWJvDkXe_BnI56q5xqTX5-DpsjlGKUQLJ0xEoRBXCM9nlQgFvZQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8154745,121.7055532,ChIJozOReV_Uoi0RR2j2C4YDXMI
Pantai Pulau Kondo,"8F4R+PQ3, Ranokomea, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara 93772, Indonesia",3.8,77,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG2Gt4vvQtQEA1_m3ALqQYvCdp7V-KfCDRc3iWiw5myzDDvoHAGOftqfVn3FUmX0k8AqtsxS1jryP9WV-G8E1ukD5OqG9MejJbENgVKgstZoNM2OmPFwVNNU5cV8xzly8uSSLuEpmNGwP5ZQZKbQfgPOYVjw6Z33DwvcipKGfxnGLqWxAOhcKpEGIwCER_zgUW5s3bY1gPT8En8K7OD3gQ2a82Z7ZAWPUXZ_9dlouvJ6La8nO7UwpGPAi1ohnaENvIq-MYlAMTNehHp9gPg4EHhvUL3Awp_SEhT5RdHx7p-xVptso9680aal1g19GFIZpWGm3H95qYpt1tBLC-fiTEdc3JZeLWDbGeszPuHyesYiSrzaZisTbSl9nTBqaVef0N-3Fbj_Zg3x5kD7nN_r4xZ9xs6bJbHdxI-LpvalJE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.6932468,121.4919253,ChIJlxmW5-AwvS0RUZgb5n4koFs
Pantai Widodo,"43V6+P66, Jl. Poros Rumbia Tengah-Mata Oleo, Lora, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.3,21,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHy3hjTDPGJZXzy97G7ERcB34eYiJseC8m_NwRBOhezuiiYE5z2eTkW4iS_8yxoHQKofveamPDcTuf6OOF1nbVZiNY37CppqKzg6F752UA1hyCld2dO3PjOkQrTd_APi8OsS3NWV1KHslrm6sGwCVSODH2TDw2Uo4Y5fpvuZBhyMldh_uKga6cFn66x43HGEkvIpHVsey1Y79m-h7xRjwS1YAZPE0B_Smf42M0s4aFrwN4UyZSwgKLZX89gOSTlIv2DGeipIbXjcpwRrDHcTIBZsr1nasrZNaPkP1yqzUM7hbbM_hC-6QGJySNU-MVpPx9hwWJSE7vld4gTCllsKlemPO62NB3NlaxYoo93AAyvzG95IgqHAc-jNO9UptldDooEV3uzkxD7iLD4tkrkUI8JZ1iW_e-wB4s0mYubalQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8557194,122.0605144,ChIJjX8CoBDhoi0RxUd4fKxK-Dc
PANTAI KARANG EMPAT,"8F88+RR, Ranokomea, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.3,94,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEESFkbTmXMSs7ahfjC4SM5iBHikitEv72EXZb9SPfMXCxBlLA-Fa1eKKNfISHGo16Lpri1unWPXkEc_okfOcPFtHWjqu0FwJioUivftjQjJ2qkO5zMMWQvPGGWk-YBLWONd-DlVhYrlIWhmwLik1DBZd1DVS3Bc-8Stw1aFMmd_U-9RRbmLk0TE-Rk6zq4SDTG6TCGECGK2d3kxtvR26rNOpggLTUgvUfzluE6wr4pYWiVJjtLf78_utq7a61EpxKA0iVVnXaGq5GccpAxhr6HxirlUK3L47rjBQmGOCd--JOWxR32yaj0cigaKuPGIohIPgv4FgtmvK5-CBpKHCnJ9vrj1C00tolIch5SoJHky9aop9I4_-dml_sbfz5fp3tFlbrYC9nqPFahI3aol9bdZVXhAbR27ZR6I5C7Q2N5Iww&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.682999,121.4670435,ChIJg2M-PAAxvS0RniDSHTZojRA
Pantai Tanjung Tabako,"54P5+9HR, Banda Sea, Lampata, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.1,120,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE9kiJkVsISMQBKZqL7z4OD2U7ED96i7V-8kEVhXVQw8U9KatsDSNS1QzFpKyoA3N3zP9x3UxIzkyE8EJRpYcvWD2_GobLlDtRzbe_IK3puqUo08fsnpmzOLaFq2orGx378z8igcQXB_hekRdfryT1hjChKH4JAbiiOdPJ3wzD6WRnDKm-nwJAfaR9b6LmqOlZEPqDOEhPvaBqbn0qPbB7kTk5lOACS6OVjZ4ot1AQsouVJn3c2puqUX-7RNr6YH-zmJ0NhvpnXKUo3CsSx4VCuSnDftwWFGXpHGbMeyHWHWl91sqwRKoxFbzLBBE4FCME4x-59tjvbRjhgduRZB8wXTzjyWx3poVNcydSoooptrR4A24j8l07Xe52CBi7bhAMZ0cEL3Y-xC3mENHTseDN_kqVVdZ7C2laBxsGUnH51jA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.814003,122.1088814,ChIJ825Bm7fjoi0R_28OkI8P4GE
Bendungan Tampabulu,"7PC4+RPV, Tampawulu, Kec. Poleang Utara, Kabupaten Bombana, Sulawesi Tenggara 93773, Indonesia",4.2,27,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFPHTm4v9ar1azufAYVMIksaoZISWdxqZ3CV4jyl6QUdEr7AGk6oMbSFTCHpeUzhgHZ4sRY9PgqSi0hE1-Y4x5N8uAU0cjN8COZGkySA0EO_poeGDcD0_fVXUh21qe5tPJkIIAmHi4ggryHkqMu1Vr6Ar-BYwkTIYCp0b4v3NFwUIEZ0ECOkqEZpdniPlu-Ldwo-InmcF4Kq3bNYGuflRWNR47350YqB6cfJpYPbDFr5b4pmTQpnI3dg9yWj1723802PPqREjTZNVwH_n2hpyANWtirzoSGUePr8-jo_qCBWBVYfeo-jQUVuXrIL6blf9cwn3W9UC3NlhUo2TXT4J0-T5919OOctp_39-Bb230m8OAwMMbS7EB1cU56C4Xk7VB3XqTtznUSUPLXD1uCPL7nlUP-Nua_asTke-H9DXIOCQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7278955,121.7068038,ChIJTZVKFfDNoi0RKK8rH8uhsBs
Basa island - Bombana,"5G65+VQC, Kec. Poleang, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.8,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF_G40jRkM6UhgDaOBciDALfthcmlWQ-oKA7jq37jv0comSAho37apXSI62XjeBktNOhAOlmlA8ibMykoWyeOMcjyDY_IjxrH0IHhJPNXU-yBZpu14X_iwhWEj8CQFeWTXCk7Ou5nX3Dzhv-gtyqnxqKHWoExIsoSvhwKGniJUXZhcTsT6_UOxQIeBuswxiNUM5-HnKzrxIYmcFQSxhHpTT7T0TUtWWlhczAOjAleyPB6befBO1IQ_AinjnSiClHUANByHO4gr2qH68_4o2DeZskxh9NuaikAFJEipFzNZkESXz4cv0dVUPlMp1d4Kegs-eKGY9l8OKe2GcvcQrePt1rUVP5pwDQ4_5VNdLSQAnxFjiC52-Mkozm78QNUD0ZUgZmZiPRKiFgqIsv7bgNGiOJK0Dws8vmRJT5bRPupSlH-F-&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8378019,121.5093848,ChIJfckLVxopvS0RSdm5qwfcwUc
Gerbang Desa Wisata Tangkeno,"PWGC+RXR, Tangkeno, Kec. Kabaena Tengah, Kabupaten Bombana, Sulawesi Tenggara 93781, Indonesia",4.7,18,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH2BHCC3wmex8j078XLu46SCJ66tqyrcf0kn_KTYtFS3eP8GIqR744wDbv1mlNvvcI2JtsmlbSl2UkWLJJXAz7DyVL35V5cmCxeFsPF4iuPP4w99XCHQbkzEW3WHvDp5FP9aCLCU20YrmwYxhfkbIbVwMsYIXn3JS8GNK6XgEieXgOq5CA-6QBcEx_zRlnbWfSoRcz1ynrScbqU5OOoJ9KZ-q5zkwq1wAgb-mZRqTbrWTt4e33fVg-a9ihWpxakq1qojPxgEGej2f5ku-Fqda4_Mr4j92vJEke67vr2CD_2jQS1d-zmUkQANs3Q5_zR_xSZUtFCWTSNwLWpgbg4Lwd1RUin7ZMWLNruqnQ7wty1jf0MpfnnzEFHPbzxv1QrrvTvEVrddETS_cWgATWx2MxdTQAxfZK5g_neTRVjgPKYOHaO&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.272876999999999,121.9223998,ChIJ______tCoy0Rs0eeQ8sM1P8
RTH Bombana,"63G2+VX5, Jl. Yos Sudarso Poros, Kasipute, Kec. Rumbia, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia",4.0,371,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFD33obSRPjMAOML0gYCH8S6itIBiHTR8vdgGNwI8Q38fsj0wMUZJu1sggjNA05CCCLSH5AJP6n01ZYlwSzG-8s7gb2R5Qt0csIlGhIZyFtfLEMky6RoNLYqqakDny6XU2b6B89_6VQBSyo1XAujey12DfRBqOq7lBopPR3MG1q2yj08nFt1QVe7Z05Cg9_8w1SjtXpQTpdEqXIoOLcyZXyvgc9mirOiHe0PnR2zETWQnxk1F1gB69JI0tkSyPU76ebGiZsO63a6MdOkCIJeXtmljJkZzauI_NUI9P8JXX3bYif3MNQWYrm9m43zWkvMmt0h7nJH-oAhfScRMFmY4Q1PE83jfoIxQSOVfGQ0CCYF7vXbzCkmG81Vyop1ByTCqlTkA8Zv6suPSx_XWmShDPNGOipx-HKAOYxT3htXfuwtg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7728586,122.0524839,ChIJCS5i9cLmoi0RwLIa6xF4lwI
Padang Pajjongang,"Jln. Poros Kessipute, Waemputang, Kec. Poleang Sel., Kabupaten Bombana, Sulawesi Tenggara 93773, Indonesia",4.7,142,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFkg-36CpCHveA0yxkiLgPgIT-qakY-NKMzoPD7raOEvNHcr8Cl2pUWaCst4Y7AMshpT9de-bJro9XALaiBN7IG_IWoi9-_4DeJDUJRfKjO7Jm7RDejLbZWdPxWBJsqiEIJl2CK44ZPXsp4FhqWNfwTiGL56DWpT6O1I7ZDC3gUSKbyqiqfbwXkhW6a9zeOWVyPH1CVEZfOb1hLZySAq0eKSuPnO03kfvvLO8wnuUlBppMmO216d6qbiJ3loTjk28jNlkrwJplTPNtHfqU758D7zpvhhL8rmBjNg_0itDdDF_bnEcnDpsNLPcAm6ief3EciQ9BBq18HW92L9SOJNlTywrA6ldzKwFTZrfdIcBhQ1Th3X08rbaixq705-p0UKrD2n13JbRuXDN2RAmNmn3Sm4sJmqx6evZFhBPIFnnNXsXxv&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8192965,121.6992655,ChIJZ6JQARPUoi0RFf8v3wpweE0
Water bom (Tom bung putra tunggal),"92M3+W4, Anugerah, Kec. Lantari Jaya, Kabupaten Bombana, Sulawesi Tenggara 93774, Indonesia",4.5,17,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGG6H-_k4V0hfF_0-TB5pGvPMdTdZtmuJk9d5oQUIjvbv9LcX3O4_CwbhvxKCtvu4sroMs2Fu01iAVJxavWPzs5uD_CxUNefL8RPPVHIvvGTG6DWcouIbn2UrsHoF-zrZORXfMJgqK08fSziJ32KLehwoUMbSk5UiEScWyk2gjG0Vcb8nmbk4tVp0s5oOaTuPQxJHL4pLHiaMyAqIhrP4ie44Ro3Jc-qeyv44C629yQ_Su-06ZdD0lxy_dJ4e44az3JGXdVBZzTHOX_Ezsne-pDKK_NygbdABIeRuuURPDOsModQMKlF2G3ja2CTXDADCgFIZ44qAqZlPhq0OEjE5XyytdBl-MqUr3VJJdM0S9jltqdOOfkxJUEoHllvBu2ueJw8-j5yueE864olbpWPzyzN2GtO4pyGATqJtBQogQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.6155443,122.0029444,ChIJPaheHMXroi0RD2KkpezBa6E
sungai lakambula,"PW25+X2M, Tangkeno, Kec. Kabaena Tengah, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",2.0,1,Wisata Alam,,-5.297539899999999,121.9075393,ChIJNVIRcABDoy0R2e03LLhJAHA
Pantai Rahwana (Keindahan Pantai Dekat Danau),"54G2+P9, Batu Sempe Indah, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.8,29,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHyXy8M7rqCZTIIstfQ5Qy0x3fy8HxnmnwGHmAqaE8JdbQrkMIv4Ln_-ahebfZp3Yt_px5UGgC0wSxeLzKM-9JN5csxHcwax-vlGQUmIYqcVFkW9iG03xkPnrENhJtUrZo7BawmyUt1EA_ub9gyxi7yhoMJNJgcDI-C8nkaCFS0A8oviU1G4w98gb2AYyen92sMoCxg9ad71CzYh4Zq6pJf4VGZYfpum1WYwApXG_G9psCHggzGvd8T-oeUlk1Kr_7vlTkN8_W2AyYWvB_qdWM-ibg2veaYYAu-y_efbBRSKerJV5Oz2PpLGhyf31p3C0lXW_YeIqRlku40_iMU_9Q7g6GJyhMAH4B57pI0ViHuCg5o81CzJgj_6K_Gd8Fa_b_-IVr7Xqo3HpGbjwiNV-JErvPVdlM7tmkAClHSqXaaodd5p1j7xJg09K53H-sT&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8231875,122.1009375,ChIJa8NUIgDjoi0RkXyfZDMgrMk
Danau Bombang,"6P6R+M4, Biru, Kec. Poleang Tim., Kabupaten Bombana, Sulawesi Tenggara, Indonesia",5.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHnrW41FXXTpo26xd34lCkBornkWk9vmg2CBIJXbVbV2u8ZzKJ8-GI5aYu9alfu7VzVYf7lKiCZJupdpB8w6GzIyctJ2XTpWjbTd_jFqRIhtOOVLeJxxibopec9MZoXaTGjPGbBbIIoIJCyMu-IfCUlwMx4l9O6q6vz_GCacoGGTte-ClkNVyxMe1JI79ht8wHFk28qodM1HF3FUf5jQX3neQ1oysyQRkgTqUsOq7kNEwxXys52M_fVGTIGDIMW3j2eHvI4v43dxpiEmwnKo4sg8XR7daQVKOHPOfz44i-ZlsBpi031_4zLJt5qAxstZli9MRkf9HwDL7nfl-GlodrtbA8O4PeZicxlIs4Os1VLwqJs1Rjf6tqmq35Ep4-ElRZoGJ5YGJLv-I_BOzY6texaqFaTl9liKKnPx4Goe-qsonkhD1NW17GfMpLgahEb&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7883229,121.7403277,ChIJO9fACADRoi0ReMtHFAV0ZDI
Tugu Perjuangan Kabupaten Bombana,"63G2+PG4, Jl. Yos Sudarso, Lauru, Kec. Rumbia Tengah, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia",5.0,2,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFGbRL5tthXzml_sn49bMzaXZniBLn-LPRHqU6II8dmsu8yDkJqQMXzOX5lMr449ny81IuAfciKJ4ESfCquqCdviFXJmYyp5pbbzifCGpjbhvIs0EAILWYMS4g3VLPrNTRPcFOiO_5caej2Hlcr0AFt_CM7vkAk2yLtSfMJsXyfa7F4btnGCotBXd1V_OAZ691LPGGfvaVHJtQZL2J7ekvFFVVOMKnLMotyzpzR2G3UD0HBRL4jZYByQrcDWnwrqEmc3RWrE51QKHHXgzv126k9ahkwKb0-NikXXLn4TaevDKAeHhwebfYm2jKTIdJj6w1057Dr9ikmh2VgtZrliiKlJgVkB5IrxOkUUc-oUIr6HDAvMP6ognLo9uBC7Ink_-rblw8swqpim5-oSgQe5Mg42Ya7Xe9eoM46TXtArNKg6oTf&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7732322,122.0513319,ChIJi8jlh_Dnoi0RcpAHD3wg5RM
Bombana's Beach Garden,"93771, Indonesia",4.4,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFKuMWsiPym01GJ9X2Bif3nQfAI-cJGS4Ednl8Mnt_AYNEXMx5m_z_cQhFGXOJrUva3Vc7HkXAp3TYlbF3BRbP7ovA3yIwt2BDnIv2r_AZSwA12cjKGL-AI7WNSagK69WOL0lI7VC_BlQ4XhnRNT5IZq5N6ioPGDBfmkPGnCLK_adbPVGR2kMZqKB27rhxfnpqLTICPAv-ZWVlwocUcS4Pcu04IxSH9aNPvCCh2XuQ3ALzYchHPz7j7GANbkqRooUz-n9sAO7UV0Zsw7lqote9DsF-UZzcMswOCYiPPdNm991D90JTypP7uIVsak65sfI5JJEtJP75p3eSqCcqTEeoTOEpncKeOVJrFn_8B1UQRzybubijVs5fUwQHLmezIu_Dv1ON0V2vITnNVhTc8FNj8rpQ4UN71Kwky1MKY7E6w_XFZ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7731884,122.0554383,ChIJ05Peh8Hmoi0RbasGtkitBT8
pantai langkowala,"pantai langkowala, Unnamed Road, Lantowua, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia",3.8,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEKMeeCnkQAjYCeyavNYxn7kCjby1l9uGD6BhPuVpIi4YXaOrmEa4j0B7OKaaFaPz4COUmsxMXMRZkkRqXSQt6lXP-Ucwd0RQjbDADoTNF4a1fA-X52WpnS6RwWN4Y5Q_NRsja1Kh8zR6xE7oHnvnmhL5eaQeoMcWrPR6PB6ccyx6ZXeKwV8BJlgpZKF9nmUwy5UUJboFueVXbs0FqdbOrxESZnbLwzqngbT161-_QjzdAmDSee9QnoUfKlF2CPKxLkNQ9osdthU3tDq7kdh7eoJjnnWef_eb_tWiu1zV06f67mILVe2uK1NlA250mgnTEn5CrYOu5oqOiGSyLIVHDAn6NIK2gbgpPY19rJfi7Mm46E2bJBIQfHth3t8gSfueZe5OGSeeEdyOrQf_swuAVi4GGUi6xikf0-3bRksYdt3g&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7186433,122.0313535,ChIJkRfYonjooi0R8zgCEi7l2aw
Pantai Alo Alo,"42GQ+MP, Pulau Tambako, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.3,13,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEoJ3AQKHhWi7S9bA_0CX8FTjwzYn81q1m6_ODBsAzCBBh98pNQolT2CnPrqAvceCniOtOdrFizE_wCfMMoR0ZjDkjh3pKfbG-TdtwNsDnI283brdfQPZTiKO-k-SxkoVkyK2mc1dJOFoaSy7lMj4eoEgTE6jviQGOmpz4OafM6pWn1Vtd7e_BdTI2WHdPK5IXh_L-Fx-8DBmJdXwFspQozVkCjv3BaN2OfAUlNmLhuTxzuEah1xLlcL25danBAZewX7T3sMOU47WpMHdyTgfHH4YUFDGDuO-X3OYTIactGiM15gMkmjfCvG7Y0MLonPhgYraZYrUkXwp46d-fU-YGs-_ypVlAEieg7p0Hy2qx0ggTuU-9iBC98T3BSFBha7kvgL2hQTcXcI4QhK-EaOUKo8flBBjysEOuMK8KOsFE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.873283700000001,122.0392623,ChIJ8dSTFPAfoy0RcBi-O25Xi74
Pantai Toromaginti,"43XF+GP, Mawar, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.8,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGDbarIlCw02aiczwFl8U_zWQXCkb1vRECg-Z5Cj5Rt0VGx1LiQJRO9CM0pvkR_2hBxHcPLKMoAWsJ7TyhclfTnnIurZZCV1akqWOITvo1y0MDPS4boEpWl34s7bSWlGqI2BLwTwI9eapqI8ayShQCuAUWQiRq2zvhNlYBOnIZKbZLf7WfOhUWzo-CWJZ7KSmrj5q5tMS-aWVJurN70cfqYysO_I8ALcHgk2fwtsY4X8nJuSpOwnRlBXSIT59spwDnLXGIOTYCTROn6mQCInPEMxXGtpVRayb9ylEI_uZagAH7-mtc00o3z_AazmCEopQ8un0oyiEkoucz5o_10zL55n0HU2Y7wzxMcOGynQ3k9Z-CALph4j713umDYLl41HcJYdrK6u0--c0Si0_CzkxlftV9KId3lu0NDswO3hmc2YvM1V9EG5_Uu9w42ziPJ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8511875,122.0743125,ChIJh4ewGgDhoi0RavisnN-txpo
Pantai Timbala,"Bar., Timbala, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara 93772, Indonesia",4.2,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGTVi5fDmT-0onSzA-dG5EyG49hHkWwUVPFcmlDxS4qb62K-qRYtwueOHYv2EX3FmqPF39D7LopTIviItt_xcq5HQDK8iblcGqOs77glVHuxyp0paFCANbZ_fOaDGBor6cSlX3Vo68s4amgMZTWyQddaRNE4p0oMfNmRKcoTAn1tcw6zfCFPVDOPS8eYm2ZKeM7v9ySkWhWb2vQNrqXj9JrrKDFwKhKdXJBEsMnjiTrJVXzyy4O4FjdU7-RJr4mvl_UnE0cye5OtwpQhJlZQYLPkww-lNK8F8aiYZn6qNORzfts9W786ymuIj6ZvdOArkghGUyPUjUKSFSUx7WVRwzQHY7gOM05oBXd0oIqSmjLI0-9K_7MRvWwtWM3rNyga8Z2vv-e05qoim6qR7vt2vYoB_Eyb64FtvwQIvsYi9erNj1H&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.6341101,121.4804586,ChIJ6XQEXa83vS0RBZ63rc1XtoM
Pantai poltra,"4VP4+FFQ, Marampuka, Kec. Poleang Tenggara, Kabupaten Bombana, Sulawesi Tenggara 93773, Indonesia",5.0,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF86YtCwjhwOtxVBo9FK931YTZ-oC_RRMXUpgv-biZLLA0SdcdfYtd6MMCGBI3iTMD44Jk-fSO7BywoBzWIA7SrJ1i2xSJ71cjnzyUtacWZ7BBczod8KJs-rnx_qRvf2_SfiSrenba55fbMaaSeSsruplEA6L9nD5PUb19rJZ2DmfTPPohDwLYw9Ifx2r_TaR9oUOI1iDuAeOBZdqsPmNPzI5T7m7s_9PcVspr0jY-FJMdIalh3yDOtRV8NTQxjBSW08rXXJH8Ff3urP5AWM1MrF4KCpLbCA1Lz2teXsXsMdjKKQog3WXFtYSQJ3ZvSpzlVw7Oo2yqhHL85ZXEoSo9CS0AqTKc9syS4_shPPFGZlJjP4KlrWjmTF23D4iVQQ2V1_sMOqkWR6lrr5m2xMZ0MXOrWkA1DRH-6pa6f7IPOWMsY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8637936,121.856228,ChIJGV6OnI_Zoi0RtNUsZxeCNPs
Pantai Lantowua (small beach public),"72FM+5PX, Lantowua, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGATj2LoE3vp8met79HRG5l1mRBGS0VZvjE9dg6xspU4eOx4f6O6qrdhWwww7mDmh4MOktlSfE9fpSPmXGPv0DygzONUd1NvPJM_uaRuQdqubW6IVLFWAy6XkH3tPuXmWpeAfUw25cV1nBCYk1iJK_7ieBFqOWxUGVmYwzGcOT-PYko2s0KXksrZIL8csfkpIAyqhdQ6hRL5tUBxVI6-Lg0co7l-YUN-ysF1Lis_bb36j6ITolgI31S4VEf4wlJ1QU35GsHyJA_R_YjSHVhMIkWDHPdBAu4Su7EcyXuoZi-BQ_FtqdkMCXcW7JRWbodvUbXBuzJvX7-CSzKVGa-EMfVfhbhlxvihxwxlP2b0GGXks8htfkz_gPptvATHcnhLFipqoHlKaW6RlsMnEVQLMlmRHWQeDouXzNWHRsEXP3SvPf6qxiWgSj7RFTU7EjT&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.7270125,122.0343594,ChIJcXpbYKbnoi0R895awBGeV24
Wisata Bahari LantowuaBeach,"Lantowua, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",4.8,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFBNocGLRuKMzDFhnbS6Dci93yzlilFhHZ7Sr1uXmzlrASKuHCz-PZc7RToI8-VfoaUnKRGXvUD9_DU25Rs9924hfzvx_OKy6hRdCiX0oNWWlRdDPc9VDaomSmng2OgMPuwkzwFOVAiCYq0Ng9VmRASrnMNGgdSSQkypyXqeJcDnZViWg5N2D0cP1_JXElOJR-CCmavbaIey3W2FPni1ozFJ_lyeIFgtMlTAKiFciCa9V-IYXBcg-9ZhymoNjl3jeHW-CImc2e1qNkZ1IVSnqKYjWzb7UGHvYMTvx_33b8rBqzblGZTxvP3sAAe0_BF3iM100A8E0RHGQR6ZnFNLANUGHN4gRz00NXVTDqQmVWEnc4YBVKhv98PtP8qlUnHhVS_qrddETp3Hd_Ek18enE0HTNkAlnrUB-SihUiAw9s_ULR7W95ntHCGCoR70clY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.726725,122.0339948,ChIJ6bYBIgDnoi0RtR4jiNP4bLU
Pantai Bungi-Bungi,"P2WV+95, Bungi-Bungi, Kec. Kabaena Tim., Kabupaten Bombana, Sulawesi Tenggara, Indonesia",0.0,0,Wisata Alam,,-5.25408,122.042945,ChIJn8vFUgBpoy0RXspRbBn4Pt0
